web-scraper-order,web-scraper-start-url,title,price,availability
"1612387736-2655","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop Acer Swift SF314-57-59LE, Intel® Core™ i5-1035G1, 8GB DDR4, SSD 256GB, I","3.499,90 lei","In stoc - exclusiv online"
"1612387736-2676","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop ultraportabil Asus E210MA-GJ003TS, Intel® Celeron® N4020, 4GB DDR4, eMMC","1.449,99 lei","In stoc"
"1612387738-2713","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop HP 15-dw2013ny, Intel® Core™ i5-1035G1, 8GB DDR4, HDD 1TB, NVIDIA GeForc","3.499,00 lei","In stoc"
"1612387732-2637","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop Asus ZenBook 13 UX325EA-EG022T, Intel® Core™ i5-1135G7, 8GB LPDDR4X, SSD","4.899,99 lei","Stoc limitat"
"1612387727-2602","https://www.flanco.ro/laptop-it-tablete/laptop/p/4.html","Laptop Lenovo V14 ADA, AMD Ryzen™ 3 3250U, 4GB DDR4, HDD 1TB, AMD Radeon™ Grap","2.299,99 lei","Stoc limitat"
"1612387736-2663","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop Lenovo ThinkPad E15, Intel® Core™ i5-10210U, 8GB DDR4, HDD 1TB, AMD Rade","3.599,99 lei","In stoc"
"1612387736-2675","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop ultraportabil Asus E210MA-GJ001TS, Intel® Celeron® N4020, 4GB DDR4, eMMC","1.449,99 lei","In stoc"
"1612387727-2613","https://www.flanco.ro/laptop-it-tablete/laptop/p/4.html","Laptop Gaming Dell Inspiron 5500 G5, Intel® Core™ i7-10750H, 16GB DDR4, SSD 1TB","8.199,90 lei","In stoc - exclusiv online"
"1612387736-2671","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop Lenovo ThinkPad T490s, Intel® Core™ i5-8265U, 8GB DDR4, SSD 512GB, Intel","7.449,90 lei","In stoc - exclusiv online"
"1612387732-2632","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop Dell Latitude 5411, Intel® Core™ i5-10400H, 8GB DDR4, SSD 256GB, NVIDIA","4.999,99 lei","Stoc limitat"
"1612387732-2642","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop 2-in-1 Dell Latitude 5310, Intel® Core™ i5-10310U, 16GB DDR4, SSD 512GB,","6.319,90 lei","In stoc - exclusiv online"
"1612387727-2601","https://www.flanco.ro/laptop-it-tablete/laptop/p/4.html","Laptop Lenovo IdeaPad Creator 5 15IMH05, Intel® Core™ i5-10300H, 16GB DDR4, HDD","4.999,90 lei","In stoc - exclusiv online"
"1612387727-2598","https://www.flanco.ro/laptop-it-tablete/laptop/p/4.html","Laptop Asus X509JA-EJ024, Intel® Core™ i5-1035G1, 8GB DDR4, SSD 512GB, Intel","2.999,99 lei","Stoc limitat"
"1612387732-2622","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop 2 in 1 Dell Latitude 5310, Intel® Core™ i5-10210U, 8GB DDR4, SSD 256GB,","5.695,90 lei","In stoc - exclusiv online"
"1612387736-2658","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop Gaming HP Pavilion 15-ec1042nq, AMD Ryzen™ 7 4800H, 16GB DDR4, SSD 256GB, NVI","4.599,99 lei","In stoc"
"1612387732-2631","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Ultrabook Dell XPS 13 7390, Intel® Core™ i7-10510U, 16GB LPDDR3, SSD 512GB, Int","9.499,90 lei","In stoc - exclusiv online"
"1612387736-2656","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop Dell Latitude 5410, Intel® Core™ i5-10210U, 8GB DDR4, SSD 256GB, Intel&#","3.799,99 lei","In stoc"
"1612387736-2654","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop Asus ExpertBook P2 P2451FB-EB0039, Intel® Core™ i5-10210U, 8GB DDR4, SSD","3.711,90 lei","In stoc - exclusiv online"
"1612387736-2680","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop Lenovo IdeaPad 5 14IIL05, Intel® Core™ i5-1035G1, 16GB DDR4, SSD 1TB, NV","4.199,90 lei","In stoc - exclusiv online"
"1612387732-2624","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop Gaming Asus ROG Strix SCAR G532LV-AZ042, Intel® Core™ i7-10875H, 16GB DD","7.899,90 lei","In stoc - exclusiv online"
"1612387727-2608","https://www.flanco.ro/laptop-it-tablete/laptop/p/4.html","Laptop Gaming Asus TUF F15 FX506LU-HN109, Intel® Core™ i7-10870H, 16GB DDR4, SS","5.799,99 lei","Stoc limitat"
"1612387736-2681","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop Lenovo IdeaPad 5 14IIL05, Intel® Core™ i7-1065G7, 16GB DDR4, SSD 1TB, NV","4.799,90 lei","In stoc - exclusiv online"
"1612387732-2644","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop HP EliteBook 855 G7, AMD Ryzen™ 5 4500U PRO, 8GB DDR4, SSD 256GB, AMD Radeon&","4.888,90 lei","In stoc - exclusiv online"
"1612387738-2699","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop Acer One 14, Intel® Pentium® Gold 4415U, 4GB RAM, HDD 1TB, Intel® HD","2.299,99 lei","In stoc"
"1612387738-2721","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop Dell Latitude 5410, Intel® Core™ i5-10210U, 8GB DDR4, SSD 512GB, Intel&#","4.499,99 lei","In stoc"
"1612387738-2689","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop Lenovo IdeaPad 130-15IKB, Intel® Core™ i3-8130U, 4GB DDR4, HDD 1TB, Inte","2.299,99 lei","In stoc"
"1612387736-2659","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop Lenovo IdeaPad 3 15ADA05, AMD Ryzen™ 3 3250U, 4GB DDR4, SSD 256GB, AMD Radeon","1.999,99 lei","In stoc"
"1612387736-2678","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop Dell Latitude 5410, Intel® Core™ i7-10610U, 16GB DDR4, SSD 512GB, Intel&","5.699,99 lei","In stoc"
"1612387732-2618","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop ThinkBook Plus IML, Intel® Core™ i5-10210U, 8GB DDR4, SSD 512GB, Intel&#","7.369,90 lei","In stoc - exclusiv online"
"1612387738-2687","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop Gaming Lenovo IdeaPad 3 15ARH05, AMD Ryzen™ 5 4600H, 8GB DDR4, SSD 256GB, NVI","3.699,99 lei","In stoc"
"1612387732-2641","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop Lenovo ThinkPad L14 Gen 1, AMD Ryzen™ 7 PRO 4750U, 16GB DDR4, SSD 512GB, AMD","5.649,90 lei","In stoc - exclusiv online"
"1612387736-2679","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop Gaming Lenovo 5P 15IMH05H , Intel® Core™ i5-10300H, 16GB DDR4, SSD 1TB, NVIDIA","5.769,90 lei","In stoc - exclusiv online"
"1612387738-2693","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop Asus E410MA-EB268, Intel® Celeron® N4020, 4GB DDR4, SSD 256GB, Intel®","1.549,99 lei","In stoc"
"1612387732-2623","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop Dell Latitude 7310, Intel® Core™ i5-10310U, 8GB DDR4, SSD 256GB, Intel&#","6.027,90 lei","In stoc - exclusiv online"
"1612387738-2715","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop Acer Swift 3 SF314-57G, Intel® Core™ i5-1035G1, 8GB LPDDR4, SSD 512GB, N","4.499,90 lei","In stoc - exclusiv online"
"1612387732-2617","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop Lenovo Legion 5 15ARH05, AMD Ryzen 5 4600H, 8GB DDR4, SSD 512GB, NVIDIA GeForce GTX","4.299,99 lei","In stoc"
"1612387738-2718","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop Acer Swift 3, SF314-57-516Z, Intel® Core i5-1035G1, 8GB DDR4, SSD 512GB, Intel","3.999,90 lei","In stoc - exclusiv online"
"1612387727-2612","https://www.flanco.ro/laptop-it-tablete/laptop/p/4.html","Laptop 2 in 1 Dell Inspiron 5406, Intel® Core™ i7-1165G7, 16GB DDR4, SSD 512GB,","5.999,90 lei","In stoc - exclusiv online"
"1612387736-2661","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop 2 in 1 HP Envy x360 Convert 13-ay0000nn, AMD Ryzen™ 3 4300U, 8GB DDR4, SSD 25","3.999,99 lei","In stoc"
"1612387732-2627","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop Gaming HP Pavilion 15-ec0053nq, AMD Ryzen™ 5 3550H, 16GB DDR4, HDD 1TB + SSD","4.299,99 lei","In stoc"
"1612387732-2619","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop ultraportabil Huawei MateBook D14 2020, AMD Ryzen™ 7 3700U, 8GB DDR4, SSD 512","3.599,99 lei","In stoc"
"1612387738-2704","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop Lenovo IdeaPad 3 15IIL05, Intel® Core™ i3-1005G1, 8GB DDR4, SSD 256GB, I","2.599,90 lei","In stoc - exclusiv online"
"1612387738-2719","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop ultraportabil Acer Swift 3 SF314-57G-55P2, Intel® Core™ i5-1035G1, 8GB D","4.299,90 lei","In stoc - exclusiv online"
"1612387738-2700","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop Apple MacBook Air 13 cu procesor Intel® Dual Core™ i5 1.80GHz, 13.3""","4.399,00 lei","In stoc"
"1612387738-2707","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop Asus Vivobook R R564JA-UB31, Intel® Core™ i3-1005G1, 4GB DDR4, SSD 128GB","2.799,99 lei","In stoc"
"1612387736-2668","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop Gaming Acer Nitro 5 AN515-44, AMD Ryzen™ 5 4600H, 8GB DDR4, SSD 512GB, NVIDIA","4.399,99 lei","In stoc"
"1612387732-2647","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop Asus VivoBook 15 M513IA-EJ060T, AMD Ryzen™ 5 4500U, 8GB DDR4, SSD 512GB, AMD","3.499,99 lei","Stoc limitat"
"1612387738-2717","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop HP 14-dk1002nq, AMD Ryzen™ 3 3250U, 8GB DDR4, SSD 256GB, AMD Radeon™ Ve","2.749,99 lei","In stoc"
"1612387736-2670","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop Asus Business P2451FB-EB0037R, Intel® Core™ i7-10510U, 16GB DDR4, SSD 51","4.981,90 lei","In stoc - exclusiv online"
"1612387732-2650","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop Apple MacBook Pro 16 Touch Bar, Intel® Core™ i9, 16GB DDR4, SSD 1TB, AMD","14.299,99 lei","Stoc limitat"
"1612387738-2706","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop HP 250 G7, Intel Core i3-1005G1, 4GB DDR4, HDD 500GB, Intel UHD Graphics, Free DOS","1.999,99 lei","In stoc"
"1612387732-2630","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop Lenovo ThinkPad T15 Gen 1, Intel® Core™ i5-10210U, 8GB DDR4, SSD 256GB,","6.399,90 lei","In stoc - exclusiv online"
"1612387732-2634","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop Gaming Lenovo Legion 7 15IMHg05, Intel® Core™ i7-10875H, 16GB DDR4, SSD","8.100,90 lei","In stoc - exclusiv online"
"1612387736-2686","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop Lenovo ThinkPad T14 Gen 1 (Intel), Intel® Core™ i5-10210U, 8GB DDR4","6.099,90 lei","In stoc - exclusiv online"
"1612387736-2666","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop HP 15-db1021nq, AMD Ryzen™ 3 3200U, 8GB DDR4, SSD 512GB, AMD Radeon™ Ve","2.899,99 lei","In stoc"
"1612387736-2662","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop Dell Latitude 5511, Intel® Core™ i5-10400H, 8GB DDR4, SSD 256GB, Intel&#","5.199,99 lei","In stoc"
"1612387738-2691","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop HP 15s-fq2019nq, Intel® Core™ i5-1135G7, 8GB DDR4, SSD 256GB, Intel®","3.149,99 lei","In stoc"
"1612387732-2636","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop Dell Latitude 7410, Intel® Core™ i5-10310U, 8GB DDR4, SSD 256GB, Intel&#","6.809,90 lei","In stoc - exclusiv online"
"1612387732-2646","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop Asus ZenBook 13 UX325EA-AH037R, Intel® Core™ i7-1165G7, 16GB LPDDR4X, SS","6.634,90 lei","In stoc - exclusiv online"
"1612387738-2716","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop HP 15-dy1051wm, Intel® Core™ i5-1035G1, 8GB DDR4, SSD 256GB + 16GB Optan","3.499,99 lei","In stoc"
"1612387738-2720","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop Dell Latitude 5410, Intel® Core™ i5-10210U, 8GB DDR4, SSD 512GB, Intel&#","4.899,99 lei","In stoc"
"1612387736-2684","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop Gaming HP Pavilion 15-ec1034nq, AMD Ryzen™ 7 4800H, 16GB DDR4, SSD 512GB, NVI","5.199,99 lei","In stoc"
"1612387736-2653","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop ultraportabil Huawei MateBook D14 2020, AMD Ryzen™ 5 3500U, 8GB DDR4, SSD 512","3.099,99 lei","In stoc"
"1612387738-2722","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop Dell Latitude 5410, Intel® Core™ i7-10610U, 8GB DDR4, SSD 256GB, Intel&#","4.999,99 lei","In stoc"
